Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,113098,QUÍMICA DO PETRÓLEO,2,24,2408102,1,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2020,5,2023,8,2026,49,33,0,7,0,"67,3","0,0","32,7","0,0","14,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,113098,QUÍMICA DO PETRÓLEO,2,24,2408102,1,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2021,5,2023,8,2026,49,29,0,4,0,"59,2","0,0","40,8","0,0","8,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,113098,QUÍMICA DO PETRÓLEO,2,24,2408102,1,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2022,5,2023,8,2026,49,24,1,4,0,"49,0","2,0","49,0","2,0","8,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,113098,QUÍMICA DO PETRÓLEO,2,24,2408102,1,1,0531Q02,Química industrial e tecnológica,05,"Ciências naturais, matemática e estatística",2019,2023,5,2023,8,2026,49,9,5,10,0,"18,4","12,2","69,4","10,2","20,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116514,CIÊNCIAS ATUARIAIS,2,24,2408102,1,1,0542C01,Ciências atuariais,05,"Ciências naturais, matemática e estatística",2019,2019,5,2023,8,2026,44,31,0,13,0,"70,5","0,0","29,5","0,0","29,5"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116514,CIÊNCIAS ATUARIAIS,2,24,2408102,1,1,0542C01,Ciências atuariais,05,"Ciências naturais, matemática e estatística",2019,2020,5,2023,8,2026,44,26,0,5,0,"59,1","0,0","40,9","0,0","11,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116514,CIÊNCIAS ATUARIAIS,2,24,2408102,1,1,0542C01,Ciências atuariais,05,"Ciências naturais, matemática e estatística",2019,2021,5,2023,8,2026,44,24,0,2,0,"54,5","0,0","45,5","0,0","4,5"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116514,CIÊNCIAS ATUARIAIS,2,24,2408102,1,1,0542C01,Ciências atuariais,05,"Ciências naturais, matemática e estatística",2019,2022,5,2023,8,2026,44,20,4,0,0,"45,5","9,1","45,5","9,1","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116514,CIÊNCIAS ATUARIAIS,2,24,2408102,1,1,0542C01,Ciências atuariais,05,"Ciências naturais, matemática e estatística",2019,2023,5,2023,8,2026,44,11,2,7,0,"25,0","13,6","61,4","4,5","15,9"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116564,LETRAS - LINGUA ESPANHOLA,2,24,2408102,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2019,5,2023,9,2027,54,49,0,5,0,"90,7","0,0","9,3","0,0","9,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116564,LETRAS - LINGUA ESPANHOLA,2,24,2408102,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2020,5,2023,9,2027,54,38,0,11,0,"70,4","0,0","29,6","0,0","20,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116564,LETRAS - LINGUA ESPANHOLA,2,24,2408102,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2021,5,2023,9,2027,54,35,0,3,0,"64,8","0,0","35,2","0,0","5,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116564,LETRAS - LINGUA ESPANHOLA,2,24,2408102,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2022,5,2023,9,2027,54,33,0,2,0,"61,1","0,0","38,9","0,0","3,7"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116564,LETRAS - LINGUA ESPANHOLA,2,24,2408102,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2023,5,2023,9,2027,54,13,4,16,0,"24,1","7,4","68,5","7,4","29,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116624,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2,24,2408102,1,1,0414P01,Publicidade e propaganda,04,"Negócios, administração e direito",2019,2019,5,2023,9,2027,87,82,0,5,0,"94,3","0,0","5,7","0,0","5,7"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116624,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2,24,2408102,1,1,0414P01,Publicidade e propaganda,04,"Negócios, administração e direito",2019,2020,5,2023,9,2027,87,74,0,8,0,"85,1","0,0","14,9","0,0","9,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116624,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2,24,2408102,1,1,0414P01,Publicidade e propaganda,04,"Negócios, administração e direito",2019,2021,5,2023,9,2027,87,72,0,2,0,"82,8","0,0","17,2","0,0","2,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116624,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2,24,2408102,1,1,0414P01,Publicidade e propaganda,04,"Negócios, administração e direito",2019,2022,5,2023,9,2027,87,67,5,0,0,"77,0","5,7","17,2","5,7","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116624,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2,24,2408102,1,1,0414P01,Publicidade e propaganda,04,"Negócios, administração e direito",2019,2023,5,2023,9,2027,87,35,16,16,0,"40,2","24,1","35,6","18,4","18,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116626,LETRAS - LINGUA ESPANHOLA,2,24,2403103,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2019,5,2023,9,2027,41,35,0,6,0,"85,4","0,0","14,6","0,0","14,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116626,LETRAS - LINGUA ESPANHOLA,2,24,2403103,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2020,5,2023,9,2027,41,34,0,1,0,"82,9","0,0","17,1","0,0","2,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116626,LETRAS - LINGUA ESPANHOLA,2,24,2403103,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2021,5,2023,9,2027,41,31,0,3,0,"75,6","0,0","24,4","0,0","7,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116626,LETRAS - LINGUA ESPANHOLA,2,24,2403103,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2022,5,2023,9,2027,41,29,0,2,0,"70,7","0,0","29,3","0,0","4,9"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116626,LETRAS - LINGUA ESPANHOLA,2,24,2403103,2,1,0115L02,Letras espanhol formação de professor,01,Educação,2019,2023,5,2023,9,2027,41,10,8,11,0,"24,4","19,5","56,1","19,5","26,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116752,FISIOTERAPIA,2,24,2411205,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2019,6,2024,10,2028,44,41,0,3,0,"93,2","0,0","6,8","0,0","6,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116752,FISIOTERAPIA,2,24,2411205,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2020,6,2024,10,2028,44,39,0,2,0,"88,6","0,0","11,4","0,0","4,5"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116752,FISIOTERAPIA,2,24,2411205,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2021,6,2024,10,2028,44,39,0,0,0,"88,6","0,0","11,4","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116752,FISIOTERAPIA,2,24,2411205,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2022,6,2024,10,2028,44,38,1,0,0,"86,4","2,3","11,4","2,3","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116752,FISIOTERAPIA,2,24,2411205,1,1,0915F01,Fisioterapia,09,Saúde e bem-estar,2019,2023,6,2024,10,2028,44,4,29,5,0,"9,1","68,2","22,7","65,9","11,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116754,NUTRIÇÃO,2,24,2411205,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2019,5,2023,8,2026,45,38,0,7,0,"84,4","0,0","15,6","0,0","15,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116754,NUTRIÇÃO,2,24,2411205,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2020,5,2023,8,2026,45,38,0,0,0,"84,4","0,0","15,6","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116754,NUTRIÇÃO,2,24,2411205,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2021,5,2023,8,2026,45,36,0,2,0,"80,0","0,0","20,0","0,0","4,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116754,NUTRIÇÃO,2,24,2411205,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2022,5,2023,8,2026,45,36,0,0,0,"80,0","0,0","20,0","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116754,NUTRIÇÃO,2,24,2411205,1,1,0915N01,Nutrição,09,Saúde e bem-estar,2019,2023,5,2023,8,2026,45,7,24,5,0,"15,6","53,3","31,1","53,3","11,1"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116756,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,2,24,2408102,1,1,0588P01,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",05,"Ciências naturais, matemática e estatística",2019,2019,4,2022,7,2025,1231,1114,2,115,0,"90,5","0,2","9,3","0,2","9,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116756,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,2,24,2408102,1,1,0588P01,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",05,"Ciências naturais, matemática e estatística",2019,2020,4,2022,7,2025,1231,913,12,189,0,"74,2","1,1","24,7","1,0","15,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116756,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,2,24,2408102,1,1,0588P01,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",05,"Ciências naturais, matemática e estatística",2019,2021,4,2022,7,2025,1231,818,14,81,0,"66,5","2,3","31,3","1,1","6,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116756,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,2,24,2408102,1,1,0588P01,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",05,"Ciências naturais, matemática e estatística",2019,2022,4,2022,7,2025,1231,717,53,48,0,"58,2","6,6","35,2","4,3","3,9"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116756,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,2,24,2408102,1,1,0588P01,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",05,"Ciências naturais, matemática e estatística",2019,2023,4,2022,7,2025,1231,296,61,360,0,"24,0","11,5","64,4","5,0","29,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116758,DESIGN,2,24,2408102,1,1,0212D02,Design,02,Artes e humanidades,2019,2019,5,2023,9,2027,45,44,0,1,0,"97,8","0,0","2,2","0,0","2,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116758,DESIGN,2,24,2408102,1,1,0212D02,Design,02,Artes e humanidades,2019,2020,5,2023,9,2027,45,41,0,3,0,"91,1","0,0","8,9","0,0","6,7"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116758,DESIGN,2,24,2408102,1,1,0212D02,Design,02,Artes e humanidades,2019,2021,5,2023,9,2027,45,41,0,0,0,"91,1","0,0","8,9","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116758,DESIGN,2,24,2408102,1,1,0212D02,Design,02,Artes e humanidades,2019,2022,5,2023,9,2027,45,37,0,4,0,"82,2","0,0","17,8","0,0","8,9"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116758,DESIGN,2,24,2408102,1,1,0212D02,Design,02,Artes e humanidades,2019,2023,5,2023,9,2027,45,28,0,9,0,"62,2","0,0","37,8","0,0","20,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116762,ENGENHARIA FLORESTAL,2,24,2407104,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2019,2019,6,2024,10,2028,37,29,0,8,0,"78,4","0,0","21,6","0,0","21,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116762,ENGENHARIA FLORESTAL,2,24,2407104,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2019,2020,6,2024,10,2028,37,25,0,4,0,"67,6","0,0","32,4","0,0","10,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116762,ENGENHARIA FLORESTAL,2,24,2407104,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2019,2021,6,2024,10,2028,37,22,1,2,0,"59,5","2,7","37,8","2,7","5,4"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116762,ENGENHARIA FLORESTAL,2,24,2407104,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2019,2022,6,2024,10,2028,37,21,0,1,0,"56,8","2,7","40,5","0,0","2,7"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116762,ENGENHARIA FLORESTAL,2,24,2407104,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2019,2023,6,2024,10,2028,37,5,7,9,0,"13,5","21,6","64,9","18,9","24,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116764,FONOAUDIOLOGIA,2,24,2408102,1,1,0915F02,Fonoaudiologia,09,Saúde e bem-estar,2019,2019,5,2023,8,2026,44,42,0,2,0,"95,5","0,0","4,5","0,0","4,5"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116764,FONOAUDIOLOGIA,2,24,2408102,1,1,0915F02,Fonoaudiologia,09,Saúde e bem-estar,2019,2020,5,2023,8,2026,44,41,0,1,0,"93,2","0,0","6,8","0,0","2,3"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116764,FONOAUDIOLOGIA,2,24,2408102,1,1,0915F02,Fonoaudiologia,09,Saúde e bem-estar,2019,2021,5,2023,8,2026,44,41,0,0,0,"93,2","0,0","6,8","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116764,FONOAUDIOLOGIA,2,24,2408102,1,1,0915F02,Fonoaudiologia,09,Saúde e bem-estar,2019,2022,5,2023,8,2026,44,21,20,0,0,"47,7","45,5","6,8","45,5","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116764,FONOAUDIOLOGIA,2,24,2408102,1,1,0915F02,Fonoaudiologia,09,Saúde e bem-estar,2019,2023,5,2023,8,2026,44,8,9,4,0,"18,2","65,9","15,9","20,5","9,1"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116770,SISTEMAS DE INFORMAÇÃO,2,24,2402006,1,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2019,5,2023,8,2026,50,44,0,6,0,"88,0","0,0","12,0","0,0","12,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116770,SISTEMAS DE INFORMAÇÃO,2,24,2402006,1,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2020,5,2023,8,2026,50,37,0,7,0,"74,0","0,0","26,0","0,0","14,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116770,SISTEMAS DE INFORMAÇÃO,2,24,2402006,1,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2021,5,2023,8,2026,50,35,0,2,0,"70,0","0,0","30,0","0,0","4,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116770,SISTEMAS DE INFORMAÇÃO,2,24,2402006,1,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2022,5,2023,8,2026,50,31,1,3,0,"62,0","2,0","36,0","2,0","6,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116770,SISTEMAS DE INFORMAÇÃO,2,24,2402006,1,1,0615S02,Sistemas de informação,06,Computação e Tecnologias da Informação e Comunicação (TIC),2019,2023,5,2023,8,2026,50,21,1,9,0,"42,0","4,0","54,0","2,0","18,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116774,DANÇA,2,24,2408102,2,1,0114D01,Dança formação de professor,01,Educação,2019,2019,5,2023,8,2026,36,36,0,0,0,"100,0","0,0","0,0","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116774,DANÇA,2,24,2408102,2,1,0114D01,Dança formação de professor,01,Educação,2019,2020,5,2023,8,2026,36,34,0,2,0,"94,4","0,0","5,6","0,0","5,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116774,DANÇA,2,24,2408102,2,1,0114D01,Dança formação de professor,01,Educação,2019,2021,5,2023,8,2026,36,34,0,0,0,"94,4","0,0","5,6","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116774,DANÇA,2,24,2408102,2,1,0114D01,Dança formação de professor,01,Educação,2019,2022,5,2023,8,2026,36,32,1,1,0,"88,9","2,8","8,3","2,8","2,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116774,DANÇA,2,24,2408102,2,1,0114D01,Dança formação de professor,01,Educação,2019,2023,5,2023,8,2026,36,19,3,10,0,"52,8","11,1","36,1","8,3","27,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116778,SAÚDE COLETIVA,2,24,2408102,1,1,0918S01,Saúde coletiva,09,Saúde e bem-estar,2019,2019,5,2023,8,2026,55,38,0,17,0,"69,1","0,0","30,9","0,0","30,9"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116778,SAÚDE COLETIVA,2,24,2408102,1,1,0918S01,Saúde coletiva,09,Saúde e bem-estar,2019,2020,5,2023,8,2026,55,31,0,7,0,"56,4","0,0","43,6","0,0","12,7"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116778,SAÚDE COLETIVA,2,24,2408102,1,1,0918S01,Saúde coletiva,09,Saúde e bem-estar,2019,2021,5,2023,8,2026,55,28,0,3,0,"50,9","0,0","49,1","0,0","5,5"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116778,SAÚDE COLETIVA,2,24,2408102,1,1,0918S01,Saúde coletiva,09,Saúde e bem-estar,2019,2022,5,2023,8,2026,55,27,0,1,0,"49,1","0,0","50,9","0,0","1,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116778,SAÚDE COLETIVA,2,24,2408102,1,1,0918S01,Saúde coletiva,09,Saúde e bem-estar,2019,2023,5,2023,8,2026,55,11,3,13,0,"20,0","5,5","74,5","5,5","23,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116928,GESTÃO DE POLÍTICAS PÚBLICAS,2,24,2408102,1,1,0413A02,Administração pública,04,"Negócios, administração e direito",2019,2019,4,2022,6,2024,121,121,0,0,0,"100,0","0,0","0,0","0,0","0,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116928,GESTÃO DE POLÍTICAS PÚBLICAS,2,24,2408102,1,1,0413A02,Administração pública,04,"Negócios, administração e direito",2019,2020,4,2022,6,2024,121,102,0,19,0,"84,3","0,0","15,7","0,0","15,7"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116928,GESTÃO DE POLÍTICAS PÚBLICAS,2,24,2408102,1,1,0413A02,Administração pública,04,"Negócios, administração e direito",2019,2021,4,2022,6,2024,121,96,0,6,0,"79,3","0,0","20,7","0,0","5,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116928,GESTÃO DE POLÍTICAS PÚBLICAS,2,24,2408102,1,1,0413A02,Administração pública,04,"Negócios, administração e direito",2019,2022,4,2022,6,2024,121,93,0,3,0,"76,9","0,0","23,1","0,0","2,5"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,116928,GESTÃO DE POLÍTICAS PÚBLICAS,2,24,2408102,1,1,0413A02,Administração pública,04,"Negócios, administração e direito",2019,2023,4,2022,6,2024,121,49,5,39,0,"40,5","4,1","55,4","4,1","32,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312321,FILOSOFIA,2,24,2408102,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2019,5,2023,8,2026,38,32,0,6,0,"84,2","0,0","15,8","0,0","15,8"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312321,FILOSOFIA,2,24,2408102,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2020,5,2023,8,2026,38,29,0,3,0,"76,3","0,0","23,7","0,0","7,9"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312321,FILOSOFIA,2,24,2408102,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2021,5,2023,8,2026,38,27,1,1,0,"71,1","2,6","26,3","2,6","2,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312321,FILOSOFIA,2,24,2408102,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2022,5,2023,8,2026,38,21,5,1,0,"55,3","15,8","28,9","13,2","2,6"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312321,FILOSOFIA,2,24,2408102,2,1,0114F01,Filosofia formação de professor,01,Educação,2019,2023,5,2023,8,2026,38,13,0,8,0,"34,2","15,8","50,0","0,0","21,1"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312323,GEOGRAFIA,2,24,2408102,2,1,0114G01,Geografia formação de professor,01,Educação,2019,2019,5,2023,9,2027,49,44,0,5,0,"89,8","0,0","10,2","0,0","10,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312323,GEOGRAFIA,2,24,2408102,2,1,0114G01,Geografia formação de professor,01,Educação,2019,2020,5,2023,9,2027,49,42,0,2,0,"85,7","0,0","14,3","0,0","4,1"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312323,GEOGRAFIA,2,24,2408102,2,1,0114G01,Geografia formação de professor,01,Educação,2019,2021,5,2023,9,2027,49,39,2,1,0,"79,6","4,1","16,3","4,1","2,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312323,GEOGRAFIA,2,24,2408102,2,1,0114G01,Geografia formação de professor,01,Educação,2019,2022,5,2023,9,2027,49,32,5,2,0,"65,3","14,3","20,4","10,2","4,1"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312323,GEOGRAFIA,2,24,2408102,2,1,0114G01,Geografia formação de professor,01,Educação,2019,2023,5,2023,9,2027,49,13,15,4,0,"26,5","44,9","28,6","30,6","8,2"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312327,EDUCAÇÃO FÍSICA,2,24,2408102,2,1,0114E03,Educação física formação de professor,01,Educação,2019,2019,5,2023,8,2026,50,49,0,1,0,"98,0","0,0","2,0","0,0","2,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312327,EDUCAÇÃO FÍSICA,2,24,2408102,2,1,0114E03,Educação física formação de professor,01,Educação,2019,2020,5,2023,8,2026,50,47,0,2,0,"94,0","0,0","6,0","0,0","4,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312327,EDUCAÇÃO FÍSICA,2,24,2408102,2,1,0114E03,Educação física formação de professor,01,Educação,2019,2021,5,2023,8,2026,50,44,1,2,0,"88,0","2,0","10,0","2,0","4,0"
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,312327,EDUCAÇÃO FÍSICA,2,24,2408102,2,1,0114E03,Educação física formação de professor,01,Educação,2019,2022,5,2023,8,2026,50,39,2,3,0,"78,0","6,0","16,0","4,0","6,0"
